content|translated|likes|workId|sentiment|country|platform|postTime
The CG and hard-core Sci-fi is absolutely top notch, without a doubt. A lot of the machines and devices in the movie are actually designed and made b|毫无疑问，CG和硬核科幻绝对是一流的。电影中的许多机器和设备实际上都是设计和制造的|31|4|积极|马来西亚|烂番茄|2023-01-31
This is a milestone in Chinese Sci-fi movie industry.|这是中国科幻电影产业的一个里程碑。|14|4|积极|澳大利亚|烂番茄|2023-01-31
It's amazing how much details in the movie, the BGM, the visual effects, the story are all impressive. It is so hardcore and so much details in it. I|电影的细节之多令人惊叹，BGM、视觉效果、故事都令人印象深刻。它是如此的硬核和如此多的细节。我|39|4|积极|新加坡|烂番茄|2023-01-31
Something remarkable!!!!!!!!!!|一些不寻常的 !!!!!!!!!!|37|4|中立|澳大利亚|烂番茄|2023-01-31
Great movie! Touching storyline and great production. Hope there is another one coming out shortly|很棒的电影!感人的故事情节和伟大的制作。希望很快会有另一个出来|26|4|积极|加拿大|烂番茄|2023-01-31
fantastic！but the three story lines are really comfusing,let alone the easter egg of the big boss AI|太棒了!但这三条故事线确实令人困惑，更不用说大boss AI的彩蛋了|30|4|积极|爱尔兰|烂番茄|2023-01-31
Its a fast paced sci-fi movie. The movie itself is magnificent. Lots of effects and created multiple impressive wallpaper views. Also like the humor |这是一部快节奏的科幻电影。这部电影本身就很精彩。大量的效果，并创建了多个令人印象深刻的壁纸视图。也喜欢幽默|28|4|积极|牙买加|烂番茄|2023-01-31
Thrilled! Absolutely recommend! Much much much better than Avatar 2. Love Sci-fi again!|很激动!绝对推荐!比《阿凡达2》好多了。再次爱上科幻小说!|6|4|积极|澳大利亚|烂番茄|2023-01-31
The most comprehensive science fiction film, far surpassing Avatar 2|最全面的科幻电影，远远超过《阿凡达2》|30|4|积极|美国|烂番茄|2023-01-31
The best sci-fi movie in 2023|The best sci-fi movie in 2023|10|4|中立|牙买加|烂番茄|2023-01-31
钱有所值了，如果最好的理论学家指导就更好了|钱有所值了，如果最好的理论学家指导就更好了|5|4|积极|中国|烂番茄|2023-01-31
I give it my highest praise! The CG quality, the plot, the scene all are top-notch! A must see movie! I give it 5 out of 5.|我给予它最高的赞扬!CG质量，情节，场景都是一流的!一部必看的电影!我给它打5分。|2|4|积极|加拿大|烂番茄|2023-01-31
Already watched this movie twice at the theater. One of the best Chinese Movies I had ever seen!!|这部电影已经在电影院看了两遍了。我看过的最好的中国电影之一!!|4|4|积极|新西兰|烂番茄|2023-01-31
Watched 3 times. A must-see. So astonishing and breathtaking!|看了三遍。一个必看的地方。如此惊人和令人惊叹!|35|4|积极|牙买加|烂番茄|2023-01-31
this is the best sci-fi movie. i like it|这是最好的科幻电影。我喜欢它|35|4|积极|新加坡|烂番茄|2023-01-31
very good.best science fiction film in recent decade.|很好。近十年来最好的科幻电影。|20|4|积极|美国|烂番茄|2023-01-31
Very impressive 3-hour long movie but only felt like 2 hours long.|Very impressive 3-hour long movie but only felt like 2 hours long.|28|4|消极|新西兰|烂番茄|2023-01-31
Visually one of the best among all sci-fi movies, and a brand-new perspective on a disaster genre story.|视觉上是所有科幻电影中最好的一部，以全新的视角讲述了一个灾难类型的故事。|21|4|积极|美国|烂番茄|2023-01-31
the best science fiction film in my mind.|我心目中最好的科幻电影。|19|4|积极|美国|烂番茄|2023-01-31
its so different from Hollywood|这和好莱坞太不一样了|9|4|中立|马来西亚|烂番茄|2023-01-31
A milestone in Chinese science fiction cinema.|中国科幻电影的里程碑。|4|4|积极|加拿大|烂番茄|2023-01-31
This movie blew my mind. Watch it and you won't regret|这部电影让我大吃一惊。好好看看，你不会后悔的|24|4|积极|马来西亚|烂番茄|2023-01-31
It is great, I really like the story about Yaya and Moss. Moss made Yaya died to help Moss grow, whey Moss knows future? It is very interesting|太棒了，我很喜欢雅雅和莫斯的故事。莫斯让雅雅死来帮助莫斯成长，乳清莫斯知道未来吗?这很有趣|29|4|积极|加拿大|烂番茄|2023-01-31
A fun watch - China #1|有趣的看点——中国第一|19|4|积极|加拿大|烂番茄|2023-01-31
It's a landmark of Chinese sci-fi movie. This is definitly one of the best sci-fi film I've ever seen! Only Interstellar and Matrix could match it. I|它是中国科幻电影的里程碑。这绝对是我看过的最好的科幻电影之一!只有《星际穿越》和《黑客帝国》能与之媲美。我|13|4|积极|加拿大|烂番茄|2023-01-31
An important and indispensable sci-fi film in the world.|一部重要的、不可缺少的科幻电影。|40|4|积极|美国|烂番茄|2023-01-31
The plot is much deeper than Avatar|情节比《阿凡达》要深刻得多|17|4|积极|加拿大|烂番茄|2023-01-31
This is easily one of the best SciFi films in over a decade. From plot to character arc, fictional universe, acting and cinematography, everything wa|这无疑是十多年来最好的科幻电影之一。从情节到人物弧线，虚构的宇宙，表演和摄影，一切都是|11|4|积极|加拿大|烂番茄|2023-01-30
A wonderful movie with mind blowing sci-fi imaginations|A wonderful movie with mind blowing sci-fi imaginations|30|4|积极|爱尔兰|烂番茄|2023-01-30
n fact, after watching this prequel, watching the first Wandering Earth after would help you appreciate the 2019 movie more. Hope there's Wandering E|事实上，在看完这部前传之后，再看一部《流浪地球》会让你更欣赏这部2019年的电影。希望还有流浪E|4|4|积极|新加坡|烂番茄|2023-01-30
Very strong sci-fi ideas, and I enjoys a lot.|非常强烈的科幻思想，我很喜欢。|20|4|积极|牙买加|烂番茄|2023-01-30
Stunningly gorgeous! It also has certain thresholds for the audience. You will definitely know how to appreciate it better if you have some basic sen|惊人的美丽!它对观众也有一定的门槛。如果你有一些基本的常识，你肯定知道如何更好地欣赏它|3|4|积极|马来西亚|烂番茄|2023-01-30
I checked several reviews after I watched the movie. Funny how the only negative review commented it's China's propaganda of how China and Russia sav|我看完电影后看了几篇评论。有趣的是，唯一的负面评论是中国对中国和俄罗斯的宣传|17|4|积极|新加坡|烂番茄|2023-01-30
In times of crisis, responsibility above all. This is a thought-provoking film that make you think no individual heroism just ordinary people who mak|在危机时刻，责任高于一切。这是一部发人深省的电影，让你觉得没有个人英雄主义，只有普通人的英雄主义|16|4|积极|澳大利亚|烂番茄|2023-01-30
The best SciFi movie all over the world in last 5 years.|The best SciFi movie all over the world in last 5 years.|0|4|中立|爱尔兰|烂番茄|2023-01-30
best movie of this year!|今年最好的电影!|33|4|积极|新加坡|烂番茄|2023-01-30
one of the best sci fi movies in my mind. im glad it happened in my life.|我心目中最好的科幻电影之一。我很高兴它发生在我的生活中。|0|4|积极|英国|烂番茄|2023-01-30
I want to say that although the protagonist of this movie is Chinese. But the villains in the movie include Westerners and Easterners. Similarly, the|我想说的是，虽然这部电影的主角是中国人。但是电影中的反派既有西方人也有东方人。类似地,|8|4|积极|马来西亚|烂番茄|2023-01-30
As you can see,It is doubtless that the wandering earth 2 is an astonishing movie.i frown on personal attention.what is a hero?since all of us want t|正如你所看到的，《流浪地球2》无疑是一部令人惊叹的电影。我不喜欢个人关注。什么是英雄?因为我们都想要t|13|4|积极|加拿大|烂番茄|2023-01-30
I am surprised by how the film tech in China has grown to such level.|我对中国的电影技术如何发展到这样的水平感到惊讶。|30|4|积极|爱尔兰|烂番茄|2023-01-30
I love this movie!! Spoiler alert!!! I love the storyline and the way they show it during the whole three hours movie, especially getting more and mo|我喜欢这部电影!!剧透警告! !我喜欢这个故事线，以及他们在整个三个小时的电影中展现它的方式，尤其是越来越多|14|4|积极|牙买加|烂番茄|2023-01-30
Watched lasted night. Mind-blowingly good! A must-see.|看了一整晚。自已!一个必看的地方。|17|4|消极|英国|烂番茄|2023-01-30
This is the best science fiction film I have seen in the past two years:)|这是我在过去两年中看过的最好的科幻电影:)|22|4|积极|新加坡|烂番茄|2023-01-30
Great Movie. The three storylines are incredible especially the data scientist and government ones. I watched it twice. I found more interesting deta|很棒的电影。这三个故事情节令人难以置信，尤其是对数据科学家和政府来说。我看了两次。我发现了更多有趣的信息|23|4|积极|新西兰|烂番茄|2023-01-30
A masterpiece. Makes you really think about what humans are doing and should be doing.|一个杰作。让你真正思考人类正在做什么和应该做什么。|40|4|积极|加拿大|烂番茄|2023-01-30
This may sound like a critique, but this prequel is more like a standard popcorn movie than the first volume and it is now worth a view imo for peopl|这可能听起来像是一种批评，但这部前传比第一卷更像是一部标准的爆米花电影，现在值得一看|27|4|积极|英国|烂番茄|2023-01-30
This sci-fi movie shows higher level than its first one, surpassing most of the Hallywood movies which are boring and lack of story. This movie expre|This sci-fi movie shows higher level than its first one, surpassing most of the Hallywood movies which are boring and lack of story. This movie expre|20|4|消极|新西兰|烂番茄|2023-01-30
To be honest, the mechanical special effects of Wandering Earth 2 have reached Hollywood standards, but the human special effects are still far from |说实话，《流浪地球2》的机械特效已经达到了好莱坞的标准，但真人特效还差得很远|6|4|积极|澳大利亚|烂番茄|2023-01-30
I watched this movie last night, I have to say I love it. The scene is great and the more important is what we should do facing the global disaster 1|我昨晚看了这部电影，我不得不说我喜欢它。现场是伟大的，更重要的是我们应该做什么面对全球性的灾难|5|4|积极|马来西亚|烂番茄|2023-01-30
The spirits conveyed in TWE2 can be summed up in 2 sentences: 1. When disaster comes, there is no superhero to save us, however, if we are in solidar|《TWE2》传达的精神可以用两句话来概括:1。当灾难来临时，没有超级英雄来拯救我们，然而，如果我们团结一致|8|4|积极|澳大利亚|烂番茄|2023-01-30
It has my mother tongue. Also the storyline is great.|它有我的母语。故事情节也很棒。|31|4|积极|美国|烂番茄|2023-01-30
It's hard to believe it's made by China. It's a really good sci-fi movie I have seen recently. Cooperation is better than hero himself. Hope all peop|很难相信这是中国制造的。这是我最近看的一部非常好的科幻电影。合作胜过英雄本人。希望所有人|6|4|积极|爱尔兰|烂番茄|2023-01-30
Watched this movie last night. Amazing visual and story!|Watched this movie last night. Amazing visual and story!|40|4|积极|英国|烂番茄|2023-01-30
This film records the progress of Chinese film from 0 to 1, which is cross-age in every sense. It perfectly embodies the spirit of collectivism and s|这部电影记录了中国电影从0到1的发展历程，在任何意义上都是跨时代的。它完美地体现了集体主义和集体主义精神|2|4|积极|爱尔兰|烂番茄|2023-01-30
Better than Avatar lol|比阿凡达好，哈哈|39|4|中立|新西兰|烂番茄|2023-01-30
Even much better than wandering earth 1!|甚至比流浪地球1更好!|15|4|积极|加拿大|烂番茄|2023-01-30
definitely deserve a 5 star.|绝对值得五星级。|21|4|积极|澳大利亚|烂番茄|2023-01-30
The film is so great!!! I really enjoyed it.|这部电影太棒了!!我真的很喜欢。|15|4|积极|马来西亚|烂番茄|2023-01-30
I watch it three times!!!!Gonna give it the fourth time this weekend! Everyone should watch it! The mankind save themselves!!|I watch it three times!!!!Gonna give it the fourth time this weekend! Everyone should watch it! The mankind save themselves!!|3|4|消极|新西兰|烂番茄|2023-01-30
Pretty surprised that it's better than the first movie.|很惊讶它比第一部好。|10|4|积极|新加坡|烂番茄|2023-01-30
Easily one of the best hardcore Sci-fi movies in the past few years. Great visual effects, good soundtracks, ambitious and interesting storylines, th|毫无疑问，这是过去几年里最好的硬核科幻电影之一。出色的视觉效果，优秀的配乐，雄心勃勃且有趣的故事情节|34|4|积极|澳大利亚|烂番茄|2023-01-30
This prequel is much improved from the first. Even though this movie has more storylines, each one is delivered more impactfully with great performan|这部前传比第一部好多了。尽管这部电影有更多的故事情节，但每一个故事都以出色的表演传达得更有影响力|22|4|积极|澳大利亚|烂番茄|2023-01-30
It is a great Si-fi movie, in every way. I also like the value that it delivers—— let human beings unite together for survival.|从各方面来看，这都是一部很棒的科幻电影。我也喜欢它所传递的价值——让人类为了生存而团结起来。|9|4|积极|爱尔兰|烂番茄|2023-01-30
A very well filmed sci-fi movie talking about a worldwide story in a new style.|一部拍得很好的科幻电影，以一种新的风格讲述了一个世界性的故事。|35|4|积极|牙买加|烂番茄|2023-01-30
Overall a very good sci-fi movie. Different from the mainstream Hollywood blockbuster with no super heroes saving the world. The story is about the c|总的来说，这是一部非常好的科幻电影。不同于没有超级英雄拯救世界的主流好莱坞大片。这个故事是关于c的|23|4|积极|美国|烂番茄|2023-01-30
Spectacular scenes + moving stories + multidimensional characters = 5 stars, going to watch again, last time I watched a movie twice in the theater w|壮观的场景+动人的故事+多维度的人物= 5星，打算再看一遍，上次我在w影院看了两遍电影|27|4|积极|澳大利亚|烂番茄|2023-01-30
This is a wonderful movie with it's plot, innovation, new technology and humanity!|这是一部精彩的电影，它的情节，创新，新技术和人性!|17|4|积极|新加坡|烂番茄|2023-01-29
Fantastic movie and huge investment. The movie tells about human biggest relocation for next 2500 years with 100 generations. It shows the importance|精彩的电影和巨大的投资。这部电影讲述了人类在未来2500年里100代人最大的迁移。它显示了|27|4|积极|牙买加|烂番茄|2023-01-29
New type of si-fi movie, a si-fi chronicle, quite refreshing watching collective heroism instead of personal heroism. It makes you feel human are so |新型的科幻电影，科幻编年史，看集体英雄主义而不是个人英雄主义让人耳目一新。它让你觉得人类是如此|17|4|积极|爱尔兰|烂番茄|2023-01-29
Movies on the same level as Interstellar.|Movies on the same level as Interstellar.|24|4|中立|英国|烂番茄|2023-01-29
The best sci-fi movie in recent years, better than Avatar 2 !|近年来最好的科幻电影，比《阿凡达2》还好!|11|4|积极|英国|烂番茄|2023-01-29
I just want to say : The vision, horizon, pattern, and setup in the Wandering Earth 2 have never been showed in Hollywood history!|我只想说:《流浪地球2》的视野、视野、格局、设定，在好莱坞历史上从来没有出现过!|2|4|积极|牙买加|烂番茄|2023-01-29
After suffering Avatar2, this is definitely a great comfort.|在经历了《阿凡达2》之后，这绝对是一个很大的安慰。|2|4|积极|新加坡|烂番茄|2023-01-29
Great production, great touching movie!|伟大的制作，伟大的感人电影!|29|4|积极|爱尔兰|烂番茄|2023-01-29
So I'm giving it a 9, and it's truly the best sci-fi movie I've seen in 5 years. Maybe it leaves a lot to be desired, but it was, this is definitely |所以我给它打9分，这是我5年来看过的最好的科幻电影。也许还有很多需要改进的地方，但这绝对是|24|4|积极|美国|烂番茄|2023-01-29
It is a brand new type of sci-fi combined with a disaster movie. The film itself is excellent in the graphical display of what heavy industry work/ma|It is a brand new type of sci-fi combined with a disaster movie. The film itself is excellent in the graphical display of what heavy industry work/ma|4|4|消极|加拿大|烂番茄|2023-01-29
This is a very good movie. The grand scene is different from the collectivism spirit of Hollywood. It is very worthy of recommendation.|这是一部非常好的电影。宏大的场面不同于好莱坞的集体主义精神。非常值得推荐。|4|4|积极|新加坡|烂番茄|2023-01-29
迷うとき,辛いとき,この大きな世界観を持つ動画を見ると,すっかり感動することになる。|迷茫的时候，痛苦的时候，看到这个世界观宏大的动画，就会完全被感动。|5|4|积极|日本|烂番茄|2023-01-29
Absolutely masteroieces.Mast to see movie at 2023!!!|绝对masteroieces。2023年才能看电影!!|6|4|中立|马来西亚|烂番茄|2023-01-29
The details of the movie are beyond imagination, and many foreign movie viewers simply don't understand it.|这部电影的细节超乎想象，很多外国观众根本看不懂。|24|4|积极|加拿大|烂番茄|2023-01-29
This is a high-quality hardcore sci-fi, which are rare to see these days. However, character development is subpar.|这是一部高质量的硬核科幻电影，这在现在已经很少见了。然而，角色发展却不尽如人意。|21|4|积极|英国|烂番茄|2023-01-29
Humanity will never faded|人性永不褪色|14|4|积极|爱尔兰|烂番茄|2023-01-29
After watching the movie, I really felt the true meaning of the community of human destiny. When I was crying and watching detonate the nuclear bomb,|看完电影，我真正感受到了人类命运共同体的真谛。当我哭着看着核弹被引爆时，|14|4|积极|牙买加|烂番茄|2023-01-29
i like it.Definitely worth watching. Far more than other science fiction films of recent years. Liu Cixin's novels always give people a cold feeling.|我喜欢它。绝对值得一看。远远超过了近年来的其他科幻电影。刘慈欣的小说总是给人一种冷酷的感觉。|32|4|积极|英国|烂番茄|2023-01-29
Complex storylines with impactful special effects, very enjoyable. I love how people from all over the world coming together making sacrifice to save|复杂的故事情节与有影响力的特效，非常令人愉快。我喜欢来自世界各地的人们聚在一起为拯救而牺牲|13|4|积极|爱尔兰|烂番茄|2023-01-29
Saving the world should be join effort of huan beings,but personal heroism|拯救世界应该是全人类的共同努力，而不是个人的英雄主义|14|4|积极|美国|烂番茄|2023-01-29
Definitely a milestone for Chinese sci-fi flims|这绝对是中国科幻电影的一个里程碑|29|4|积极|牙买加|烂番茄|2023-01-29
I cried when the senior guy said pilots over 50 stand out. Absolutely its an amazing story and I think our human should stick together. Good job! And|I cried when the senior guy said pilots over 50 stand out. Absolutely its an amazing story and I think our human should stick together. Good job! And|24|4|消极|爱尔兰|烂番茄|2023-01-29
只能说牛逼，好莱坞什么的去死吧，都看不得中国科幻电影强大了？|只能说牛逼，好莱坞什么的去死吧，都看不得中国科幻电影强大了？|38|4|积极|中国|烂番茄|2023-01-29
It's a Si-fi movie, but everything happened in the movie just make me think of everything happening around us today. During the time of crisis, like |这是一部科幻电影，但电影里发生的一切让我想起了今天我们身边发生的一切。在危机时期，比如|5|4|积极|爱尔兰|烂番茄|2023-01-29
中国科幻史的又一里程碑，尽管之前的里程碑是由1创造的！|中国科幻史的又一里程碑，尽管之前的里程碑是由1创造的！|31|4|积极|中国|烂番茄|2023-01-29
Greatest movie in Chinese history.|中国历史上最伟大的电影。|36|4|积极|德国|烂番茄|2023-01-29
Definitely worth the watch. If you're having trouble choosing a movie to watch for lunar/chinese new year, this is it.|绝对值得一看。如果你在选择农历新年的电影时遇到麻烦，那就是这部电影了。|4|4|积极|澳大利亚|烂番茄|2023-01-29
Hollywood will never make this kind of movie，What impressed me most is not the picture of the film, but its spiritual core！ MUST see！|好莱坞永远不会拍这种电影，给我印象最深的不是电影的画面，而是它的精神内核!必须看到!|29|4|积极|加拿大|烂番茄|2023-01-29
Excellent visual effect and storyline! The best sci-fi movie in recent years!|优秀的视觉效果和故事情节!近年来最好的科幻电影!|3|4|积极|牙买加|烂番茄|2023-01-29
I wish it could be shown in imax theatres in my city. Everything is great, and 3 hours just flew by.|I wish it could be shown in imax theatres in my city. Everything is great, and 3 hours just flew by.|37|4|消极|美国|烂番茄|2023-01-29
Top notch CGI Director Gwo try a documentary ways to tell a story. Realistic. No emphasis on personal heroism(Lead role only playing a small part in |一流的CGI郭导演尝试用纪录片的方式来讲述一个故事。现实的。不强调个人英雄主义(主角只在游戏中扮演了很小的角色)|15|4|积极|英国|烂番茄|2023-01-29
Movies of the year, a milestone of Chinese filmmaking.|年度电影，中国电影制作的里程碑。|11|4|积极|马来西亚|烂番茄|2023-01-29
it is the best sci-fi movie in recent years! and the story is so wonderful! there's even a hidden line : when the Chinese leader shouts ignition in t|这是近年来最好的科幻电影!这个故事太精彩了!甚至还有一条隐藏线:当中国领导人喊“点火”的时候|23|4|积极|马来西亚|烂番茄|2023-01-29
Great movie with awesome CGI.|很棒的CGI电影。|7|4|积极|新西兰|烂番茄|2023-01-29
The BEST science fiction film in recent years|近年来最好的科幻电影|17|4|积极|牙买加|烂番茄|2023-01-29
Stellar visuals & moving plot|恒星的视觉效果和感人的情节|29|4|积极|新西兰|烂番茄|2023-01-29
Great Movie, worth to watch!|好电影，值得一看!|3|4|积极|新西兰|烂番茄|2023-01-29
Finally, it was not Americans rescued the earth.|最后，不是美国人拯救了地球。|22|4|积极|澳大利亚|烂番茄|2023-01-29
Like the human solaridity idea special effects are good.|喜欢人类团结的想法特效很好。|19|4|积极|牙买加|烂番茄|2023-01-29
Unbelievable! such a massive improvement in the Chinese movie industry.|难以置信!这是中国电影产业的巨大进步。|32|4|积极|爱尔兰|烂番茄|2023-01-29
Amazing!!! A milestone of chinese science fiction movie.|惊人的! !中国科幻电影的里程碑。|21|4|积极|新加坡|烂番茄|2023-01-28
Great disaster movie. The only thing I don't like is the confusing background. It should get a VO to explain why they are doing these things.|Great disaster movie. The only thing I don't like is the confusing background. It should get a VO to explain why they are doing these things.|38|4|消极|马来西亚|烂番茄|2023-01-28
400 pages worth of information condensed into a 3 hours narrative. Packed with stunning visual/audio effects and dimensions of details, TWE 2 is defi|400页的信息浓缩成3小时的叙述。包装与惊人的视觉/音频效果和细节的尺寸，TWE 2是定义|40|4|消极|加拿大|烂番茄|2023-01-28
I watched it yesterday! I will watch it AGAIN!|我昨天看了!我会再看一遍的!|24|4|积极|爱尔兰|烂番茄|2023-01-28
One thing I absolutely love about #TheWanderingEarth2 is how it paid respect to the Russia /Soviet space scientists. When Hollywood either downplays |我非常喜欢《流浪地球2》的一点是它对俄罗斯/苏联太空科学家的尊重。当好莱坞淡化|21|4|积极|马来西亚|烂番茄|2023-01-28
The plot is definitely mesmerizing. It feels so alive. Although it is questionable for some decision-making and setting, but it's a great breakthroug|故事情节绝对引人入胜。感觉很有活力。虽然在某些决策和设定上存在问题，但这是一个巨大的突破|22|4|积极|加拿大|烂番茄|2023-01-28
Even though I prefer the 1st one more, but the second volume is still a very good movie|虽然我更喜欢第一部，但第二部仍然是一部非常好的电影|35|4|积极|澳大利亚|烂番茄|2023-01-28
A futuristic epic of humanity's salvation retold as if it was historical account. The movie's audacious style of narrative is unique to its kind, unf|A futuristic epic of humanity's salvation retold as if it was historical account. The movie's audacious style of narrative is unique to its kind, unf|10|4|消极|马来西亚|烂番茄|2023-01-28
A very shocking sci-fi movie, and also a milestone of Chinese movies, it can compete with Hollywood blockbusters, Chinese movies come on!|一部非常震撼的科幻电影，也是中国电影的里程碑，它可以与好莱坞大片竞争，中国电影加油!|29|4|积极|美国|烂番茄|2023-01-28
Truly an awesome film. Even better than the first one.|真是一部很棒的电影。甚至比第一个还好。|24|4|积极|新加坡|烂番茄|2023-01-28
Excellent story, full of imagination.|精彩的故事，充满想象力。|12|4|积极|马来西亚|烂番茄|2023-01-28
Let's unite!.Build the future of mankind together!|让我们团结起来!。共创人类未来!|24|4|积极|新加坡|烂番茄|2023-01-28
A movie that shows the true nature of mankind!|一部展现人类本性的电影!|37|4|积极|牙买加|烂番茄|2023-01-28
Unlike old-fashioned American individual heroism, there is an alternative value on offer: collectivism, sacrifice, and a community of shared future f|Unlike old-fashioned American individual heroism, there is an alternative value on offer: collectivism, sacrifice, and a community of shared future f|29|4|消极|马来西亚|烂番茄|2023-01-28
Marvelous, strong effect.|神奇的，强大的效果。|31|4|积极|丹麦|烂番茄|2023-01-28
Amazing movie never seen before. Worth watching, a brand-new values are never presented by Hollywood, and the effects and plot are no less than the p|令人惊叹的电影从未见过。值得一看，好莱坞从来没有呈现过一种全新的价值观，效果和情节不亚于p|32|4|积极|澳大利亚|烂番茄|2023-01-28
In this age of the internet and fast information, how long has it been since you've seen a film like this? Exploring technology while respecting the |在这个互联网和快速信息的时代，你有多久没看过这样的电影了?在尊重技术的同时探索技术|28|4|积极|新加坡|烂番茄|2023-01-28
SOOOOOOOOO imaginative!|呜呜呜的想象力！|3|4|中立|新加坡|烂番茄|2023-01-28
It is definitely a master piece! Amazing CG, story line and the performance! I would recommend SCI-FI movie lovers to give it a try. You won't be dis|这绝对是一件杰作!惊人的CG，故事情节和表演!我建议科幻电影爱好者试一试。你不会被开除的|31|4|积极|新加坡|烂番茄|2023-01-28
Worth to see! But really need a few knowledge of sci-fi. Not just a popcorn movie!|值得一看!但真的需要一些科幻知识。不仅仅是一部爆米花电影!|25|4|积极|爱尔兰|烂番茄|2023-01-28
Great movie！！！ Definitely worth your time for watching！！！ What are you waiting for，hurry get a ticket and rush to it！！！|Great movie！！！ Definitely worth your time for watching！！！ What are you waiting for，hurry get a ticket and rush to it！！！|23|4|积极|中国|烂番茄|2023-01-28
Great story! One of the best sci-fi movies for the past few years.|伟大的故事!这是过去几年最好的科幻电影之一。|23|4|积极|爱尔兰|烂番茄|2023-01-28
Top 3 Sci-Fi movie in my ranking|我排名前三的科幻电影|6|4|积极|荷兰|烂番茄|2023-01-28
Incredible movie. If it's not in Chinese I would even think it's a Hollywood's big project like Interstellar. However, with the developing of the sto|不可思议的电影。如果不是中文，我甚至会认为这是一部像《星际穿越》那样的好莱坞大片。然而，随着科技的发展|29|4|积极|英国|烂番茄|2023-01-28
Really hardcore Sci-Fi movie from non-western view of the human society ~ there are some part a little bit broken the mode, but the over-all quality |真正的硬核科幻片从非西方的角度看待人类社会~有一些部分有点打破了模式，但整体质量|14|4|积极|马来西亚|烂番茄|2023-01-28
the backgound set in this mode attracks me a lot|the backgound set in this mode attracks me a lot|29|4|消极|马来西亚|烂番茄|2023-01-28
The Wandering Earth 2 surpassed TWE1 from all aspects. It is a masterpiece even among the top sci-fi movies, and definitely one of the best movies in|《流浪地球2》在各方面都超越了《TWE1》。即使在顶级科幻电影中，它也是一部杰作，绝对是中国最好的电影之一|31|4|积极|新加坡|烂番茄|2023-01-28
A new benchmark of Asian Sci-fi movie. Magnificent scenes, a exquisite story, and quite different value delivered compared with traditional Hollywood|亚洲科幻电影的新标杆。华丽的场景，精致的故事，与传统好莱坞相比，传递出截然不同的价值|10|4|积极|新加坡|烂番茄|2023-01-28
A landmark Asian science fiction movie, almost representing the highest level of Asian special effects technology, and the plot is compact and exciti|一部具有里程碑意义的亚洲科幻电影，几乎代表了亚洲特效技术的最高水平，情节紧凑而激动人心|4|4|积极|马来西亚|烂番茄|2023-01-28
Among the many Hollywood special effects blockbusters I have seen in the past, the special effects are always very delicate, making the whole film wo|在我过去看过的许多好莱坞特效大片中，特效总是非常精致，让整部电影都没有|8|4|积极|新加坡|烂番茄|2023-01-28
pleasantly surprised|惊喜|2|4|积极|新西兰|烂番茄|2023-01-28
The Wandering Earth It's so good! China is No. 1|The Wandering Earth It's so good! China is No. 1|21|4|消极|新西兰|烂番茄|2023-01-28
I need give a three because of the failed rhythm control. But I'd love to see a uniting-save-world story, truly. XD|我得给他打3分，因为他心律失常。但我真的很想看一个团结拯救世界的故事。XD|23|4|积极|加拿大|烂番茄|2023-01-28
definitely great movie!|绝对是一部很棒的电影!|7|4|积极|英国|烂番茄|2023-01-28
